2.586801290512085,1
2.6231191158294678,2
2.6553661823272705,3
2.7328460216522217,4
2.772557020187378,5
2.842900037765503,6
3.1328749656677246,5
3.2188122272491455,4
3.2790110111236572,3
3.3228542804718018,2
3.3628652095794678,1
3.3928580284118652,0
3.4328529834747314,-1
3.9524011611938477,0
4.002996921539307,1
4.022852182388306,2
4.111352205276489,3
4.138452053070068,4
4.180711269378662,5
4.227548122406006,6
4.310921907424927,7
4.363008975982666,8
4.434268236160278,7
4.460253953933716,6
4.482356071472168,5
4.522932052612305,4
4.58292031288147,3
4.6228930950164795,2
4.644641160964966,1
4.670933961868286,0
4.702852249145508,-1
4.771657943725586,-2
4.790395259857178,-3
4.810981273651123,-4
4.872863054275513,-5
